# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-03 19:27:41 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08331160 RIO GRANDE NEAR BOSQUE FARMS, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08331160
#            TS   parameter     statistic     Description
"#         99876       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08331160        2009-06-30      725     A:e
USGS    08331160        2009-07-01      866     A:e
USGS    08331160        2009-07-02      971     A:e
USGS    08331160        2009-07-03      859     A:e
USGS    08331160        2009-07-04      816     A:e
USGS    08331160        2009-07-05      734     A
USGS    08331160        2009-07-06      683     A
USGS    08331160        2009-07-07      556     A
USGS    08331160        2009-07-08      413     A
USGS    08331160        2009-07-09      340     A
USGS    08331160        2009-07-10      202     A
USGS    08331160        2009-07-11      108     A
USGS    08331160        2009-07-12      95.6    A
USGS    08331160        2009-07-13      91.4    A
USGS    08331160        2009-07-14      93.0    A
USGS    08331160        2009-07-15      88.3    A
USGS    08331160        2009-07-16      84.7    A
USGS    08331160        2009-07-17      85.4    A
USGS    08331160        2009-07-18      87.6    A
USGS    08331160        2009-07-19      101     A
USGS    08331160        2009-07-20      110     A
USGS    08331160        2009-07-21      95.1    A
USGS    08331160        2009-07-22      354     A
USGS    08331160        2009-07-23      269     A
USGS    08331160        2009-07-24      233     A
USGS    08331160        2009-07-25      216     A
USGS    08331160        2009-07-26      182     A
USGS    08331160        2009-07-27      170     A
USGS    08331160        2009-07-28      173     A
USGS    08331160        2009-07-29      165     A
USGS    08331160        2009-07-30      131     A
USGS    08331160        2009-07-31      135     A
USGS    08331160        2009-08-01      166     A
USGS    08331160        2009-08-02      218     A
USGS    08331160        2009-08-03      151     A
USGS    08331160        2009-08-04      96.6    A
USGS    08331160        2009-08-05      84.0    A
USGS    08331160        2009-08-06      83.0    A
USGS    08331160        2009-08-07      94.9    A
USGS    08331160        2009-08-08      98.2    A
USGS    08331160        2009-08-09      110     A
USGS    08331160        2009-08-10      110     A
USGS    08331160        2009-08-11      112     A
USGS    08331160        2009-08-12      109     A
USGS    08331160        2009-08-13      108     A
USGS    08331160        2009-08-14      165     A
USGS    08331160        2009-08-15      324     A
USGS    08331160        2009-08-16      278     A
USGS    08331160        2009-08-17      246     A
USGS    08331160        2009-08-18      200     A
USGS    08331160        2009-08-19      132     A
USGS    08331160        2009-08-20      105     A
USGS    08331160        2009-08-21      103     A
USGS    08331160        2009-08-22      99.6    A
USGS    08331160        2009-08-23      105     A
USGS    08331160        2009-08-24      289     A
USGS    08331160        2009-08-25      345     A
USGS    08331160        2009-08-26      335     A
USGS    08331160        2009-08-27      230     A
USGS    08331160        2009-08-28      169     A
USGS    08331160        2009-08-29      147     A
USGS    08331160        2009-08-30      96.2    A
USGS    08331160        2009-08-31      101     A
USGS    08331160        2009-09-01      93.7    A
USGS    08331160        2009-09-02      100     A
USGS    08331160        2009-09-03      109     A
USGS    08331160        2009-09-04      115     A
USGS    08331160        2009-09-05      106     A
USGS    08331160        2009-09-06      116     A
USGS    08331160        2009-09-07      119     A
USGS    08331160        2009-09-08      118     A
USGS    08331160        2009-09-09      106     A
USGS    08331160        2009-09-10      179     A
USGS    08331160        2009-09-11      186     A
USGS    08331160        2009-09-12      235     A
USGS    08331160        2009-09-13      214     A
USGS    08331160        2009-09-14      224     A
USGS    08331160        2009-09-15      184     A
USGS    08331160        2009-09-16      191     A
USGS    08331160        2009-09-17      829     A
USGS    08331160        2009-09-18      1000    A
USGS    08331160        2009-09-19      518     A
USGS    08331160        2009-09-20      326     A
USGS    08331160        2009-09-21      381     A
USGS    08331160        2009-09-22      203     A
USGS    08331160        2009-09-23      103     A
USGS    08331160        2009-09-24      107     A
USGS    08331160        2009-09-25      116     A
USGS    08331160        2009-09-26      112     A
USGS    08331160        2009-09-27      111     A
USGS    08331160        2009-09-28      123     A
USGS    08331160        2009-09-29      113     A
USGS    08331160        2009-09-30      114     A
USGS    08331160        2009-10-01      110     A
USGS    08331160        2009-10-02      110     A
USGS    08331160        2009-10-03      108     A
USGS    08331160        2009-10-04      108     A
USGS    08331160        2009-10-05      111     A
USGS    08331160        2009-10-06      118     A
USGS    08331160        2009-10-07      110     A
USGS    08331160        2009-10-08      108     A
USGS    08331160        2009-10-09      114     A
USGS    08331160        2009-10-10      111     A
USGS    08331160        2009-10-11      118     A
USGS    08331160        2009-10-12      114     A
USGS    08331160        2009-10-13      103     A
USGS    08331160        2009-10-14      99.9    A
USGS    08331160        2009-10-15      100     A
USGS    08331160        2009-10-16      102     A
USGS    08331160        2009-10-17      104     A
USGS    08331160        2009-10-18      106     A
USGS    08331160        2009-10-19      139     A
USGS    08331160        2009-10-20      248     A
USGS    08331160        2009-10-21      453     A
USGS    08331160        2009-10-22      349     A
USGS    08331160        2009-10-23      149     A
USGS    08331160        2009-10-24      119     A
USGS    08331160        2009-10-25      222     A
USGS    08331160        2009-10-26      240     A
USGS    08331160        2009-10-27      226     A
USGS    08331160        2009-10-28      211     A
USGS    08331160        2009-10-29      267     A
USGS    08331160        2009-10-30      268     A
USGS    08331160        2009-10-31      384     A
USGS    08331160        2009-11-01      471     A
USGS    08331160        2009-11-02      478     A
USGS    08331160        2009-11-03      456     A
USGS    08331160        2009-11-04      443     A
USGS    08331160        2009-11-05      444     A
USGS    08331160        2009-11-06      446     A
USGS    08331160        2009-11-07      469     A
USGS    08331160        2009-11-08      466     A
USGS    08331160        2009-11-09      474     A
USGS    08331160        2009-11-10      450     A
USGS    08331160        2009-11-11      439     A
USGS    08331160        2009-11-12      460     A
USGS    08331160        2009-11-13      461     A
USGS    08331160        2009-11-14      464     A
USGS    08331160        2009-11-15      474     A
USGS    08331160        2009-11-16      531     A
USGS    08331160        2009-11-17      561     A
USGS    08331160        2009-11-18      534     A
USGS    08331160        2009-11-19      551     A
USGS    08331160        2009-11-20      576     A
USGS    08331160        2009-11-21      568     A
USGS    08331160        2009-11-22      591     A
USGS    08331160        2009-11-23      626     A
USGS    08331160        2009-11-24      611     A
USGS    08331160        2009-11-25      546     A
USGS    08331160        2009-11-26      550     A
USGS    08331160        2009-11-27      578     A
USGS    08331160        2009-11-28      569     A
USGS    08331160        2009-11-29      544     A
USGS    08331160        2009-11-30      572     A
USGS    08331160        2009-12-01      544     A
USGS    08331160        2009-12-02      565     A
USGS    08331160        2009-12-03      572     A
USGS    08331160        2009-12-04      575     A
USGS    08331160        2009-12-05      559     A
USGS    08331160        2009-12-06      514     A
USGS    08331160        2009-12-07      514     A
USGS    08331160        2009-12-08      550     A
USGS    08331160        2009-12-09      626     A
USGS    08331160        2009-12-10      652     A
USGS    08331160        2009-12-11      628     A
USGS    08331160        2009-12-12      562     A
USGS    08331160        2009-12-13      585     A
USGS    08331160        2009-12-14      593     A
USGS    08331160        2009-12-15      607     A
USGS    08331160        2009-12-16      706     A
USGS    08331160        2009-12-17      704     A
USGS    08331160        2009-12-18      683     A
USGS    08331160        2009-12-19      657     A
USGS    08331160        2009-12-20      660     A
USGS    08331160        2009-12-21      676     A
USGS    08331160        2009-12-22      653     A
USGS    08331160        2009-12-23      669     A
USGS    08331160        2009-12-24      660     A
USGS    08331160        2009-12-25      669     A
USGS    08331160        2009-12-26      678     A
USGS    08331160        2009-12-27      666     A
USGS    08331160        2009-12-28      640     A
USGS    08331160        2009-12-29      616     A
USGS    08331160        2009-12-30      522     A
USGS    08331160        2009-12-31      567     A
USGS    08331160        2010-01-01      616     A
USGS    08331160        2010-01-02      664     A
USGS    08331160        2010-01-03      678     A
USGS    08331160        2010-01-04      681     A
USGS    08331160        2010-01-05      692     A
USGS    08331160        2010-01-06      714     A
USGS    08331160        2010-01-07      723     A
USGS    08331160        2010-01-08      725     A
USGS    08331160        2010-01-09      730     A
USGS    08331160        2010-01-10      709     A
USGS    08331160        2010-01-11      722     A
USGS    08331160        2010-01-12      709     A
USGS    08331160        2010-01-13      706     A
USGS    08331160        2010-01-14      725     A
USGS    08331160        2010-01-15      727     A
USGS    08331160        2010-01-16      722     A
USGS    08331160        2010-01-17      717     A
USGS    08331160        2010-01-18      718     A
USGS    08331160        2010-01-19      766     A
USGS    08331160        2010-01-20      788     A
USGS    08331160        2010-01-21      761     A
USGS    08331160        2010-01-22      790     A
USGS    08331160        2010-01-23      864     A
USGS    08331160        2010-01-24      797     A
USGS    08331160        2010-01-25      782     A
USGS    08331160        2010-01-26      734     A
USGS    08331160        2010-01-27      670     A
USGS    08331160        2010-01-28      701     A
USGS    08331160        2010-01-29      720     A
USGS    08331160        2010-01-30      717     A
USGS    08331160        2010-01-31      703     A
USGS    08331160        2010-02-01      708     A
USGS    08331160        2010-02-02      709     A
USGS    08331160        2010-02-03      717     A
USGS    08331160        2010-02-04      725     A
USGS    08331160        2010-02-05      732     A
USGS    08331160        2010-02-06      741     A
USGS    08331160        2010-02-07      740     A
USGS    08331160        2010-02-08      752     A
USGS    08331160        2010-02-09      737     A
USGS    08331160        2010-02-10      713     A
USGS    08331160        2010-02-11      694     A
USGS    08331160        2010-02-12      700     A
USGS    08331160        2010-02-13      712     A
USGS    08331160        2010-02-14      737     A
USGS    08331160        2010-02-15      751     A
USGS    08331160        2010-02-16      768     A
USGS    08331160        2010-02-17      766     A
USGS    08331160        2010-02-18      719     A
USGS    08331160        2010-02-19      656     A
USGS    08331160        2010-02-20      741     A
USGS    08331160        2010-02-21      742     A
USGS    08331160        2010-02-22      748     A
USGS    08331160        2010-02-23      748     A
USGS    08331160        2010-02-24      748     A
USGS    08331160        2010-02-25      721     A
