# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-12 14:21:48 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
"#    USGS 08354900 RIO GRANDE FLOODWAY AT SAN ACACIA, NM"
# -----------------------------------------------------------------------------------
#
# Data provided for site 08354900
#            TS   parameter     statistic     Description
"#         99930       00060     00003     Discharge, cubic feet per second (Mean)"
USGS    08354900        2004-10-15      245     A
USGS    08354900        2004-10-16      330     A:e
USGS    08354900        2004-10-17      248     A:e
USGS    08354900        2004-10-18      200     A:e
USGS    08354900        2004-10-19      166     A:e
USGS    08354900        2004-10-20      146     A:e
USGS    08354900        2004-10-21      137     A:e
USGS    08354900        2004-10-22      129     A
USGS    08354900        2004-10-23      130     A
USGS    08354900        2004-10-24      113     A
USGS    08354900        2004-10-25      111     A
USGS    08354900        2004-10-26      108     A
USGS    08354900        2004-10-27      135     A
USGS    08354900        2004-10-28      113     A
USGS    08354900        2004-10-29      120     A
USGS    08354900        2004-10-30      186     A
USGS    08354900        2004-10-31      211     A
USGS    08354900        2004-11-01      321     A
USGS    08354900        2004-11-02      365     A
USGS    08354900        2004-11-03      374     A
USGS    08354900        2004-11-04      391     A
USGS    08354900        2004-11-05      398     A
USGS    08354900        2004-11-06      433     A
USGS    08354900        2004-11-07      467     A
USGS    08354900        2004-11-08      482     A
USGS    08354900        2004-11-09      491     A
USGS    08354900        2004-11-10      515     A
USGS    08354900        2004-11-11      581     A
USGS    08354900        2004-11-12      675     A
USGS    08354900        2004-11-13      698     A
USGS    08354900        2004-11-14      721     A
USGS    08354900        2004-11-15      730     A
USGS    08354900        2004-11-16      741     A
USGS    08354900        2004-11-17      756     A
USGS    08354900        2004-11-18      799     A
USGS    08354900        2004-11-19      830     A
USGS    08354900        2004-11-20      851     A
USGS    08354900        2004-11-21      836     A
USGS    08354900        2004-11-22      860     A
USGS    08354900        2004-11-23      867     A
USGS    08354900        2004-11-24      889     A
USGS    08354900        2004-11-25      962     A
USGS    08354900        2004-11-26      854     A
USGS    08354900        2004-11-27      848     A
USGS    08354900        2004-11-28      846     A
USGS    08354900        2004-11-29      832     A
USGS    08354900        2004-11-30      803     A
USGS    08354900        2004-12-01      821     A
USGS    08354900        2004-12-02      792     A
USGS    08354900        2004-12-03      787     A
USGS    08354900        2004-12-04      762     A:e
USGS    08354900        2004-12-05      708     A:e
USGS    08354900        2004-12-06      756     A:e
USGS    08354900        2004-12-07      758     A:e
USGS    08354900        2004-12-08      767     A:e
USGS    08354900        2004-12-09      848     A
USGS    08354900        2004-12-10      882     A:e
USGS    08354900        2004-12-11      886     A:e
USGS    08354900        2004-12-12      892     A:e
USGS    08354900        2004-12-13      888     A:e
USGS    08354900        2004-12-14      892     A:e
USGS    08354900        2004-12-15      901     A:e
USGS    08354900        2004-12-16      943     A:e
USGS    08354900        2004-12-17      947     A:e
USGS    08354900        2004-12-18      953     A:e
USGS    08354900        2004-12-19      953     A:e
USGS    08354900        2004-12-20      957     A:e
USGS    08354900        2004-12-21      970     A:e
USGS    08354900        2004-12-22      976     A:e
USGS    08354900        2004-12-23      968     A:e
USGS    08354900        2004-12-24      951     A:e
USGS    08354900        2004-12-25      899     A:e
USGS    08354900        2004-12-26      704     A:e
USGS    08354900        2004-12-27      662     A:e
USGS    08354900        2004-12-28      641     A:e
USGS    08354900        2004-12-29      628     A:e
USGS    08354900        2004-12-30      569     A:e
USGS    08354900        2004-12-31      613     A:e
USGS    08354900        2005-01-01      641     A:e
USGS    08354900        2005-01-02      712     A:e
USGS    08354900        2005-01-03      760     A:e
USGS    08354900        2005-01-04      823     A:e
USGS    08354900        2005-01-05      925     A
USGS    08354900        2005-01-06      1040    A
USGS    08354900        2005-01-07      886     A
USGS    08354900        2005-01-08      871     A
USGS    08354900        2005-01-09      801     A
USGS    08354900        2005-01-10      696     A
USGS    08354900        2005-01-11      660     A
USGS    08354900        2005-01-12      766     A
USGS    08354900        2005-01-13      763     A:e
USGS    08354900        2005-01-14      774     A:e
USGS    08354900        2005-01-15      779     A:e
USGS    08354900        2005-01-16      785     A:e
USGS    08354900        2005-01-17      782     A:e
USGS    08354900        2005-01-18      788     A:e
USGS    08354900        2005-01-19      785     A:e
USGS    08354900        2005-01-20      766     A:e
USGS    08354900        2005-01-21      652     A:e
USGS    08354900        2005-01-22      610     A:e
USGS    08354900        2005-01-23      601     A:e
USGS    08354900        2005-01-24      629     A:e
USGS    08354900        2005-01-25      640     A:e
USGS    08354900        2005-01-26      652     A:e
USGS    08354900        2005-01-27      691     A:e
USGS    08354900        2005-01-28      771     A:e
USGS    08354900        2005-01-29      980     A:e
USGS    08354900        2005-01-30      860     A:e
USGS    08354900        2005-01-31      785     A:e
USGS    08354900        2005-02-01      799     A:e
USGS    08354900        2005-02-02      771     A:e
USGS    08354900        2005-02-03      774     A:e
USGS    08354900        2005-02-04      769     A:e
USGS    08354900        2005-02-05      766     A:e
USGS    08354900        2005-02-06      763     A:e
USGS    08354900        2005-02-07      730     A:e
USGS    08354900        2005-02-08      724     A:e
USGS    08354900        2005-02-09      730     A:e
USGS    08354900        2005-02-10      744     A:e
USGS    08354900        2005-02-11      771     A:e
USGS    08354900        2005-02-12      805     A:e
USGS    08354900        2005-02-13      970     A:e
USGS    08354900        2005-02-14      1230    A:e
USGS    08354900        2005-02-15      1090    A:e
USGS    08354900        2005-02-16      989     A:e
USGS    08354900        2005-02-17      1000    A:e
USGS    08354900        2005-02-18      1020    A:e
USGS    08354900        2005-02-19      1090    A:e
USGS    08354900        2005-02-20      1250    A:e
USGS    08354900        2005-02-21      1290    A:e
USGS    08354900        2005-02-22      1370    A:e
USGS    08354900        2005-02-23      1270    A:e
USGS    08354900        2005-02-24      1220    A:e
USGS    08354900        2005-02-25      1340    A
USGS    08354900        2005-02-26      1610    A
USGS    08354900        2005-02-27      1580    A
USGS    08354900        2005-02-28      1490    A
USGS    08354900        2005-03-01      1380    A
USGS    08354900        2005-03-02      1370    A
USGS    08354900        2005-03-03      1260    A
USGS    08354900        2005-03-04      1450    A
USGS    08354900        2005-03-05      1190    A
USGS    08354900        2005-03-06      1040    A
USGS    08354900        2005-03-07      1020    A
USGS    08354900        2005-03-08      1090    A
USGS    08354900        2005-03-09      905     A
USGS    08354900        2005-03-10      750     A
USGS    08354900        2005-03-11      705     A
USGS    08354900        2005-03-12      660     A
USGS    08354900        2005-03-13      653     A
USGS    08354900        2005-03-14      671     A
USGS    08354900        2005-03-15      787     A
USGS    08354900        2005-03-16      997     A
USGS    08354900        2005-03-17      1180    A
USGS    08354900        2005-03-18      1160    A
USGS    08354900        2005-03-19      1010    A
USGS    08354900        2005-03-20      980     A
USGS    08354900        2005-03-21      1040    A
USGS    08354900        2005-03-22      974     A
USGS    08354900        2005-03-23      983     A
USGS    08354900        2005-03-24      895     A
USGS    08354900        2005-03-25      898     A
USGS    08354900        2005-03-26      943     A
USGS    08354900        2005-03-27      955     A
USGS    08354900        2005-03-28      987     A
USGS    08354900        2005-03-29      857     A
USGS    08354900        2005-03-30      779     A
USGS    08354900        2005-03-31      646     A
USGS    08354900        2005-04-01      581     A
USGS    08354900        2005-04-02      611     A
USGS    08354900        2005-04-03      550     A
USGS    08354900        2005-04-04      540     A
USGS    08354900        2005-04-05      494     A
USGS    08354900        2005-04-06      552     A
USGS    08354900        2005-04-07      484     A
USGS    08354900        2005-04-08      439     A
USGS    08354900        2005-04-09      500     A
USGS    08354900        2005-04-10      722     A
USGS    08354900        2005-04-11      1010    A
USGS    08354900        2005-04-12      1110    A
USGS    08354900        2005-04-13      950     A
USGS    08354900        2005-04-14      1090    A
USGS    08354900        2005-04-15      1330    A
USGS    08354900        2005-04-16      1740    A
USGS    08354900        2005-04-17      2210    A
USGS    08354900        2005-04-18      3400    A
USGS    08354900        2005-04-19      2930    A
USGS    08354900        2005-04-20      3300    A
USGS    08354900        2005-04-21      3880    A
USGS    08354900        2005-04-22      3870    A
USGS    08354900        2005-04-23      3950    A
USGS    08354900        2005-04-24      4360    A
USGS    08354900        2005-04-25      4850    A
USGS    08354900        2005-04-26      4640    A
USGS    08354900        2005-04-27      4530    A:e
USGS    08354900        2005-04-28      4670    A:e
USGS    08354900        2005-04-29      4510    A:e
USGS    08354900        2005-04-30      4430    A:e
USGS    08354900        2005-05-01      4440    A:e
USGS    08354900        2005-05-02      4300    A:e
USGS    08354900        2005-05-03      4290    A:e
USGS    08354900        2005-05-04      4270    A:e
USGS    08354900        2005-05-05      3930    A:e
USGS    08354900        2005-05-06      3910    A:e
USGS    08354900        2005-05-07      3740    A:e
USGS    08354900        2005-05-08      3690    A:e
USGS    08354900        2005-05-09      3680    A:e
USGS    08354900        2005-05-10      3620    A:e
USGS    08354900        2005-05-11      3620    A:e
USGS    08354900        2005-05-12      3680    A:e
USGS    08354900        2005-05-13      4060    A:e
USGS    08354900        2005-05-14      4290    A:e
USGS    08354900        2005-05-15      4450    A:e
USGS    08354900        2005-05-16      4770    A:e
USGS    08354900        2005-05-17      4830    A:e
USGS    08354900        2005-05-18      5080    A:e
USGS    08354900        2005-05-19      4880    A:e
USGS    08354900        2005-05-20      4790    A:e
USGS    08354900        2005-05-21      4880    A:e
USGS    08354900        2005-05-22      5220    A:e
USGS    08354900        2005-05-23      5440    A:e
USGS    08354900        2005-05-24      5560    A:e
USGS    08354900        2005-05-25      5500    A:e
USGS    08354900        2005-05-26      5650    A:e
USGS    08354900        2005-05-27      5430    A:e
USGS    08354900        2005-05-28      5040    A
USGS    08354900        2005-05-29      5050    A
USGS    08354900        2005-05-30      5380    A
USGS    08354900        2005-05-31      5390    A
USGS    08354900        2005-06-01      5300    A
USGS    08354900        2005-06-02      5030    A
USGS    08354900        2005-06-03      5180    A
