"DateSeq","RmSeq","Condition","Condition.b","Year","Month"
2004-09-30,116,"Wet",0,2004,9
2004-10-01,116,"Wet",0,2004,10
2004-10-02,116,"Wet",0,2004,10
2004-10-03,116,"Wet",0,2004,10
2004-10-04,116,"Wet",0,2004,10
2004-10-05,116,"Wet",0,2004,10
2004-10-06,116,"Wet",0,2004,10
2004-10-07,116,"Wet",0,2004,10
2004-10-08,116,"Wet",0,2004,10
2004-10-09,116,"Wet",0,2004,10
2004-10-10,116,"Wet",0,2004,10
2004-10-11,116,"Wet",0,2004,10
2004-10-12,116,"Wet",0,2004,10
2004-10-13,116,"Wet",0,2004,10
2004-10-14,116,"Wet",0,2004,10
2004-10-15,116,"Wet",0,2004,10
2004-10-16,116,"Wet",0,2004,10
2004-10-17,116,"Wet",0,2004,10
2004-10-18,116,"Wet",0,2004,10
2004-10-19,116,"Wet",0,2004,10
2004-10-20,116,"Wet",0,2004,10
2004-10-21,116,"Wet",0,2004,10
2004-10-22,116,"Wet",0,2004,10
2004-10-23,116,"Wet",0,2004,10
2004-10-24,116,"Wet",0,2004,10
2004-10-25,116,"Wet",0,2004,10
2004-10-26,116,"Wet",0,2004,10
2004-10-27,116,"Wet",0,2004,10
2004-10-28,116,"Wet",0,2004,10
2004-10-29,116,"Wet",0,2004,10
2004-10-30,116,"Wet",0,2004,10
2004-10-31,116,"Wet",0,2004,10
2004-11-01,116,"Wet",0,2004,11
2004-11-02,116,"Wet",0,2004,11
2004-11-03,116,"Wet",0,2004,11
2004-11-04,116,"Wet",0,2004,11
2004-11-05,116,"Wet",0,2004,11
2004-11-06,116,"Wet",0,2004,11
2004-11-07,116,"Wet",0,2004,11
2004-11-08,116,"Wet",0,2004,11
2004-11-09,116,"Wet",0,2004,11
2004-11-10,116,"Wet",0,2004,11
2004-11-11,116,"Wet",0,2004,11
2004-11-12,116,"Wet",0,2004,11
2004-11-13,116,"Wet",0,2004,11
2004-11-14,116,"Wet",0,2004,11
2004-11-15,116,"Wet",0,2004,11
2004-11-16,116,"Wet",0,2004,11
2004-11-17,116,"Wet",0,2004,11
2004-11-18,116,"Wet",0,2004,11
2004-11-19,116,"Wet",0,2004,11
2004-11-20,116,"Wet",0,2004,11
2004-11-21,116,"Wet",0,2004,11
2004-11-22,116,"Wet",0,2004,11
2004-11-23,116,"Wet",0,2004,11
2004-11-24,116,"Wet",0,2004,11
2004-11-25,116,"Wet",0,2004,11
2004-11-26,116,"Wet",0,2004,11
2004-11-27,116,"Wet",0,2004,11
2004-11-28,116,"Wet",0,2004,11
2004-11-29,116,"Wet",0,2004,11
2004-11-30,116,"Wet",0,2004,11
2004-12-01,116,"Wet",0,2004,12
2004-12-02,116,"Wet",0,2004,12
2004-12-03,116,"Wet",0,2004,12
2004-12-04,116,"Wet",0,2004,12
2004-12-05,116,"Wet",0,2004,12
2004-12-06,116,"Wet",0,2004,12
2004-12-07,116,"Wet",0,2004,12
2004-12-08,116,"Wet",0,2004,12
2004-12-09,116,"Wet",0,2004,12
2004-12-10,116,"Wet",0,2004,12
2004-12-11,116,"Wet",0,2004,12
2004-12-12,116,"Wet",0,2004,12
2004-12-13,116,"Wet",0,2004,12
2004-12-14,116,"Wet",0,2004,12
2004-12-15,116,"Wet",0,2004,12
2004-12-16,116,"Wet",0,2004,12
2004-12-17,116,"Wet",0,2004,12
2004-12-18,116,"Wet",0,2004,12
2004-12-19,116,"Wet",0,2004,12
2004-12-20,116,"Wet",0,2004,12
2004-12-21,116,"Wet",0,2004,12
2004-12-22,116,"Wet",0,2004,12
2004-12-23,116,"Wet",0,2004,12
2004-12-24,116,"Wet",0,2004,12
2004-12-25,116,"Wet",0,2004,12
2004-12-26,116,"Wet",0,2004,12
2004-12-27,116,"Wet",0,2004,12
2004-12-28,116,"Wet",0,2004,12
2004-12-29,116,"Wet",0,2004,12
2004-12-30,116,"Wet",0,2004,12
2004-12-31,116,"Wet",0,2004,12
2005-01-01,116,"Wet",0,2005,1
2005-01-02,116,"Wet",0,2005,1
2005-01-03,116,"Wet",0,2005,1
2005-01-04,116,"Wet",0,2005,1
2005-01-05,116,"Wet",0,2005,1
2005-01-06,116,"Wet",0,2005,1
2005-01-07,116,"Wet",0,2005,1
2005-01-08,116,"Wet",0,2005,1
2005-01-09,116,"Wet",0,2005,1
2005-01-10,116,"Wet",0,2005,1
2005-01-11,116,"Wet",0,2005,1
2005-01-12,116,"Wet",0,2005,1
2005-01-13,116,"Wet",0,2005,1
2005-01-14,116,"Wet",0,2005,1
2005-01-15,116,"Wet",0,2005,1
2005-01-16,116,"Wet",0,2005,1
2005-01-17,116,"Wet",0,2005,1
2005-01-18,116,"Wet",0,2005,1
2005-01-19,116,"Wet",0,2005,1
2005-01-20,116,"Wet",0,2005,1
2005-01-21,116,"Wet",0,2005,1
2005-01-22,116,"Wet",0,2005,1
2005-01-23,116,"Wet",0,2005,1
2005-01-24,116,"Wet",0,2005,1
2005-01-25,116,"Wet",0,2005,1
2005-01-26,116,"Wet",0,2005,1
2005-01-27,116,"Wet",0,2005,1
2005-01-28,116,"Wet",0,2005,1
2005-01-29,116,"Wet",0,2005,1
2005-01-30,116,"Wet",0,2005,1
2005-01-31,116,"Wet",0,2005,1
2005-02-01,116,"Wet",0,2005,2
2005-02-02,116,"Wet",0,2005,2
2005-02-03,116,"Wet",0,2005,2
2005-02-04,116,"Wet",0,2005,2
2005-02-05,116,"Wet",0,2005,2
2005-02-06,116,"Wet",0,2005,2
2005-02-07,116,"Wet",0,2005,2
2005-02-08,116,"Wet",0,2005,2
2005-02-09,116,"Wet",0,2005,2
2005-02-10,116,"Wet",0,2005,2
2005-02-11,116,"Wet",0,2005,2
2005-02-12,116,"Wet",0,2005,2
2005-02-13,116,"Wet",0,2005,2
2005-02-14,116,"Wet",0,2005,2
2005-02-15,116,"Wet",0,2005,2
2005-02-16,116,"Wet",0,2005,2
2005-02-17,116,"Wet",0,2005,2
2005-02-18,116,"Wet",0,2005,2
2005-02-19,116,"Wet",0,2005,2
2005-02-20,116,"Wet",0,2005,2
2005-02-21,116,"Wet",0,2005,2
2005-02-22,116,"Wet",0,2005,2
2005-02-23,116,"Wet",0,2005,2
2005-02-24,116,"Wet",0,2005,2
2005-02-25,116,"Wet",0,2005,2
2005-02-26,116,"Wet",0,2005,2
2005-02-27,116,"Wet",0,2005,2
2005-02-28,116,"Wet",0,2005,2
2005-03-01,116,"Wet",0,2005,3
2005-03-02,116,"Wet",0,2005,3
2005-03-03,116,"Wet",0,2005,3
2005-03-04,116,"Wet",0,2005,3
2005-03-05,116,"Wet",0,2005,3
2005-03-06,116,"Wet",0,2005,3
2005-03-07,116,"Wet",0,2005,3
2005-03-08,116,"Wet",0,2005,3
2005-03-09,116,"Wet",0,2005,3
2005-03-10,116,"Wet",0,2005,3
2005-03-11,116,"Wet",0,2005,3
2005-03-12,116,"Wet",0,2005,3
2005-03-13,116,"Wet",0,2005,3
2005-03-14,116,"Wet",0,2005,3
2005-03-15,116,"Wet",0,2005,3
2005-03-16,116,"Wet",0,2005,3
2005-03-17,116,"Wet",0,2005,3
2005-03-18,116,"Wet",0,2005,3
2005-03-19,116,"Wet",0,2005,3
2005-03-20,116,"Wet",0,2005,3
2005-03-21,116,"Wet",0,2005,3
2005-03-22,116,"Wet",0,2005,3
2005-03-23,116,"Wet",0,2005,3
2005-03-24,116,"Wet",0,2005,3
2005-03-25,116,"Wet",0,2005,3
2005-03-26,116,"Wet",0,2005,3
2005-03-27,116,"Wet",0,2005,3
2005-03-28,116,"Wet",0,2005,3
2005-03-29,116,"Wet",0,2005,3
2005-03-30,116,"Wet",0,2005,3
2005-03-31,116,"Wet",0,2005,3
2005-04-01,116,"Wet",0,2005,4
2005-04-02,116,"Wet",0,2005,4
2005-04-03,116,"Wet",0,2005,4
2005-04-04,116,"Wet",0,2005,4
2005-04-05,116,"Wet",0,2005,4
2005-04-06,116,"Wet",0,2005,4
2005-04-07,116,"Wet",0,2005,4
2005-04-08,116,"Wet",0,2005,4
2005-04-09,116,"Wet",0,2005,4
2005-04-10,116,"Wet",0,2005,4
2005-04-11,116,"Wet",0,2005,4
2005-04-12,116,"Wet",0,2005,4
2005-04-13,116,"Wet",0,2005,4
2005-04-14,116,"Wet",0,2005,4
2005-04-15,116,"Wet",0,2005,4
2005-04-16,116,"Wet",0,2005,4
2005-04-17,116,"Wet",0,2005,4
2005-04-18,116,"Wet",0,2005,4
2005-04-19,116,"Wet",0,2005,4
2005-04-20,116,"Wet",0,2005,4
2005-04-21,116,"Wet",0,2005,4
2005-04-22,116,"Wet",0,2005,4
2005-04-23,116,"Wet",0,2005,4
2005-04-24,116,"Wet",0,2005,4
2005-04-25,116,"Wet",0,2005,4
2005-04-26,116,"Wet",0,2005,4
2005-04-27,116,"Wet",0,2005,4
2005-04-28,116,"Wet",0,2005,4
2005-04-29,116,"Wet",0,2005,4
2005-04-30,116,"Wet",0,2005,4
2005-05-01,116,"Wet",0,2005,5
2005-05-02,116,"Wet",0,2005,5
2005-05-03,116,"Wet",0,2005,5
2005-05-04,116,"Wet",0,2005,5
2005-05-05,116,"Wet",0,2005,5
2005-05-06,116,"Wet",0,2005,5
2005-05-07,116,"Wet",0,2005,5
2005-05-08,116,"Wet",0,2005,5
2005-05-09,116,"Wet",0,2005,5
2005-05-10,116,"Wet",0,2005,5
2005-05-11,116,"Wet",0,2005,5
2005-05-12,116,"Wet",0,2005,5
2005-05-13,116,"Wet",0,2005,5
2005-05-14,116,"Wet",0,2005,5
2005-05-15,116,"Wet",0,2005,5
2005-05-16,116,"Wet",0,2005,5
2005-05-17,116,"Wet",0,2005,5
2005-05-18,116,"Wet",0,2005,5
2005-05-19,116,"Wet",0,2005,5
2005-05-20,116,"Wet",0,2005,5
2005-05-21,116,"Wet",0,2005,5
2005-05-22,116,"Wet",0,2005,5
2005-05-23,116,"Wet",0,2005,5
2005-05-24,116,"Wet",0,2005,5
2005-05-25,116,"Wet",0,2005,5
2005-05-26,116,"Wet",0,2005,5
2005-05-27,116,"Wet",0,2005,5
2005-05-28,116,"Wet",0,2005,5
2005-05-29,116,"Wet",0,2005,5
2005-05-30,116,"Wet",0,2005,5
2005-05-31,116,"Wet",0,2005,5
2005-06-01,116,"Wet",0,2005,6
2005-06-02,116,"Wet",0,2005,6
2005-06-03,116,"Wet",0,2005,6
2005-06-04,116,"Wet",0,2005,6
2005-06-05,116,"Wet",0,2005,6
2005-06-06,116,"Wet",0,2005,6
2005-06-07,116,"Wet",0,2005,6
2005-06-08,116,"Wet",0,2005,6
2005-06-09,116,"Wet",0,2005,6
2005-06-10,116,"Wet",0,2005,6
2005-06-11,116,"Wet",0,2005,6
2005-06-12,116,"Wet",0,2005,6
2005-06-13,116,"Wet",0,2005,6
2005-06-14,116,"Wet",0,2005,6
2005-06-15,116,"Wet",0,2005,6
2005-06-16,116,"Wet",0,2005,6
2005-06-17,116,"Wet",0,2005,6
2005-06-18,116,"Wet",0,2005,6
2005-06-19,116,"Wet",0,2005,6
2005-06-20,116,"Wet",0,2005,6
2005-06-21,116,"Wet",0,2005,6
2005-06-22,116,"Wet",0,2005,6
2005-06-23,116,"Wet",0,2005,6
2005-06-24,116,"Wet",0,2005,6
2005-06-25,116,"Wet",0,2005,6
2005-06-26,116,"Wet",0,2005,6
2005-06-27,116,"Wet",0,2005,6
2005-06-28,116,"Wet",0,2005,6
2005-06-29,116,"Wet",0,2005,6
2005-06-30,116,"Wet",0,2005,6
2005-07-01,116,"Wet",0,2005,7
2005-07-02,116,"Wet",0,2005,7
2005-07-03,116,"Wet",0,2005,7
2005-07-04,116,"Wet",0,2005,7
2005-07-05,116,"Wet",0,2005,7
2005-07-06,116,"Wet",0,2005,7
2005-07-07,116,"Wet",0,2005,7
2005-07-08,116,"Wet",0,2005,7
2005-07-09,116,"Wet",0,2005,7
2005-07-10,116,"Wet",0,2005,7
2005-07-11,116,"Wet",0,2005,7
2005-07-12,116,"Wet",0,2005,7
2005-07-13,116,"Wet",0,2005,7
2005-07-14,116,"Wet",0,2005,7
2005-07-15,116,"Wet",0,2005,7
2005-07-16,116,"Wet",0,2005,7
2005-07-17,116,"Wet",0,2005,7
2005-07-18,116,"Wet",0,2005,7
2005-07-19,116,"Wet",0,2005,7
2005-07-20,116,"Wet",0,2005,7
2005-07-21,116,"Wet",0,2005,7
2005-07-22,116,"Wet",0,2005,7
2005-07-23,116,"Wet",0,2005,7
2005-07-24,116,"Wet",0,2005,7
2005-07-25,116,"Wet",0,2005,7
2005-07-26,116,"Wet",0,2005,7
2005-07-27,116,"Wet",0,2005,7
2005-07-28,116,"Wet",0,2005,7
2005-07-29,116,"Wet",0,2005,7
2005-07-30,116,"Wet",0,2005,7
2005-07-31,116,"Wet",0,2005,7
2005-08-01,116,"Wet",0,2005,8
2005-08-02,116,"Wet",0,2005,8
2005-08-03,116,"Wet",0,2005,8
2005-08-04,116,"Wet",0,2005,8
2005-08-05,116,"Wet",0,2005,8
2005-08-06,116,"Wet",0,2005,8
2005-08-07,116,"Wet",0,2005,8
2005-08-08,116,"Wet",0,2005,8
2005-08-09,116,"Wet",0,2005,8
2005-08-10,116,"Wet",0,2005,8
2005-08-11,116,"Wet",0,2005,8
2005-08-12,116,"Wet",0,2005,8
2005-08-13,116,"Wet",0,2005,8
2005-08-14,116,"Wet",0,2005,8
2005-08-15,116,"Wet",0,2005,8
2005-08-16,116,"Wet",0,2005,8
2005-08-17,116,"Wet",0,2005,8
2005-08-18,116,"Wet",0,2005,8
2005-08-19,116,"Wet",0,2005,8
2005-08-20,116,"Wet",0,2005,8
2005-08-21,116,"Wet",0,2005,8
2005-08-22,116,"Wet",0,2005,8
2005-08-23,116,"Wet",0,2005,8
2005-08-24,116,"Wet",0,2005,8
2005-08-25,116,"Wet",0,2005,8
2005-08-26,116,"Wet",0,2005,8
2005-08-27,116,"Wet",0,2005,8
2005-08-28,116,"Wet",0,2005,8
2005-08-29,116,"Wet",0,2005,8
2005-08-30,116,"Wet",0,2005,8
2005-08-31,116,"Wet",0,2005,8
2005-09-01,116,"Wet",0,2005,9
2005-09-02,116,"Wet",0,2005,9
2005-09-03,116,"Wet",0,2005,9
2005-09-04,116,"Wet",0,2005,9
2005-09-05,116,"Wet",0,2005,9
2005-09-06,116,"Wet",0,2005,9
2005-09-07,116,"Wet",0,2005,9
2005-09-08,116,"Wet",0,2005,9
2005-09-09,116,"Wet",0,2005,9
2005-09-10,116,"Wet",0,2005,9
2005-09-11,116,"Wet",0,2005,9
2005-09-12,116,"Wet",0,2005,9
2005-09-13,116,"Wet",0,2005,9
2005-09-14,116,"Wet",0,2005,9
2005-09-15,116,"Wet",0,2005,9
2005-09-16,116,"Wet",0,2005,9
2005-09-17,116,"Wet",0,2005,9
2005-09-18,116,"Wet",0,2005,9
2005-09-19,116,"Wet",0,2005,9
2005-09-20,116,"Wet",0,2005,9
2005-09-21,116,"Wet",0,2005,9
2005-09-22,116,"Wet",0,2005,9
2005-09-23,116,"Wet",0,2005,9
2005-09-24,116,"Wet",0,2005,9
2005-09-25,116,"Wet",0,2005,9
2005-09-26,116,"Wet",0,2005,9
2005-09-27,116,"Wet",0,2005,9
2005-09-28,116,"Wet",0,2005,9
2005-09-29,116,"Wet",0,2005,9
2005-09-30,116,"Wet",0,2005,9
2005-10-01,116,"Wet",0,2005,10
2005-10-02,116,"Wet",0,2005,10
2005-10-03,116,"Wet",0,2005,10
2005-10-04,116,"Wet",0,2005,10
2005-10-05,116,"Wet",0,2005,10
2005-10-06,116,"Wet",0,2005,10
2005-10-07,116,"Wet",0,2005,10
2005-10-08,116,"Wet",0,2005,10
2005-10-09,116,"Wet",0,2005,10
2005-10-10,116,"Wet",0,2005,10
2005-10-11,116,"Wet",0,2005,10
2005-10-12,116,"Wet",0,2005,10
2005-10-13,116,"Wet",0,2005,10
2005-10-14,116,"Wet",0,2005,10
2005-10-15,116,"Wet",0,2005,10
2005-10-16,116,"Wet",0,2005,10
2005-10-17,116,"Wet",0,2005,10
2005-10-18,116,"Wet",0,2005,10
2005-10-19,116,"Wet",0,2005,10
2005-10-20,116,"Wet",0,2005,10
2005-10-21,116,"Wet",0,2005,10
2005-10-22,116,"Wet",0,2005,10
2005-10-23,116,"Wet",0,2005,10
2005-10-24,116,"Wet",0,2005,10
2005-10-25,116,"Wet",0,2005,10
2005-10-26,116,"Wet",0,2005,10
2005-10-27,116,"Wet",0,2005,10
2005-10-28,116,"Wet",0,2005,10
2005-10-29,116,"Wet",0,2005,10
2005-10-30,116,"Wet",0,2005,10
2005-10-31,116,"Wet",0,2005,10
2005-11-01,116,"Wet",0,2005,11
2005-11-02,116,"Wet",0,2005,11
2005-11-03,116,"Wet",0,2005,11
2005-11-04,116,"Wet",0,2005,11
2005-11-05,116,"Wet",0,2005,11
2005-11-06,116,"Wet",0,2005,11
2005-11-07,116,"Wet",0,2005,11
2005-11-08,116,"Wet",0,2005,11
2005-11-09,116,"Wet",0,2005,11
2005-11-10,116,"Wet",0,2005,11
2005-11-11,116,"Wet",0,2005,11
2005-11-12,116,"Wet",0,2005,11
2005-11-13,116,"Wet",0,2005,11
2005-11-14,116,"Wet",0,2005,11
2005-11-15,116,"Wet",0,2005,11
2005-11-16,116,"Wet",0,2005,11
2005-11-17,116,"Wet",0,2005,11
2005-11-18,116,"Wet",0,2005,11
2005-11-19,116,"Wet",0,2005,11
2005-11-20,116,"Wet",0,2005,11
2005-11-21,116,"Wet",0,2005,11
2005-11-22,116,"Wet",0,2005,11
2005-11-23,116,"Wet",0,2005,11
2005-11-24,116,"Wet",0,2005,11
2005-11-25,116,"Wet",0,2005,11
2005-11-26,116,"Wet",0,2005,11
2005-11-27,116,"Wet",0,2005,11
2005-11-28,116,"Wet",0,2005,11
2005-11-29,116,"Wet",0,2005,11
2005-11-30,116,"Wet",0,2005,11
2005-12-01,116,"Wet",0,2005,12
2005-12-02,116,"Wet",0,2005,12
2005-12-03,116,"Wet",0,2005,12
2005-12-04,116,"Wet",0,2005,12
2005-12-05,116,"Wet",0,2005,12
2005-12-06,116,"Wet",0,2005,12
2005-12-07,116,"Wet",0,2005,12
2005-12-08,116,"Wet",0,2005,12
2005-12-09,116,"Wet",0,2005,12
2005-12-10,116,"Wet",0,2005,12
2005-12-11,116,"Wet",0,2005,12
2005-12-12,116,"Wet",0,2005,12
2005-12-13,116,"Wet",0,2005,12
2005-12-14,116,"Wet",0,2005,12
2005-12-15,116,"Wet",0,2005,12
2005-12-16,116,"Wet",0,2005,12
2005-12-17,116,"Wet",0,2005,12
2005-12-18,116,"Wet",0,2005,12
2005-12-19,116,"Wet",0,2005,12
2005-12-20,116,"Wet",0,2005,12
2005-12-21,116,"Wet",0,2005,12
2005-12-22,116,"Wet",0,2005,12
2005-12-23,116,"Wet",0,2005,12
2005-12-24,116,"Wet",0,2005,12
2005-12-25,116,"Wet",0,2005,12
2005-12-26,116,"Wet",0,2005,12
2005-12-27,116,"Wet",0,2005,12
2005-12-28,116,"Wet",0,2005,12
2005-12-29,116,"Wet",0,2005,12
2005-12-30,116,"Wet",0,2005,12
2005-12-31,116,"Wet",0,2005,12
2006-01-01,116,"Wet",0,2006,1
2006-01-02,116,"Wet",0,2006,1
2006-01-03,116,"Wet",0,2006,1
2006-01-04,116,"Wet",0,2006,1
2006-01-05,116,"Wet",0,2006,1
2006-01-06,116,"Wet",0,2006,1
2006-01-07,116,"Wet",0,2006,1
2006-01-08,116,"Wet",0,2006,1
2006-01-09,116,"Wet",0,2006,1
2006-01-10,116,"Wet",0,2006,1
2006-01-11,116,"Wet",0,2006,1
2006-01-12,116,"Wet",0,2006,1
2006-01-13,116,"Wet",0,2006,1
2006-01-14,116,"Wet",0,2006,1
2006-01-15,116,"Wet",0,2006,1
2006-01-16,116,"Wet",0,2006,1
2006-01-17,116,"Wet",0,2006,1
2006-01-18,116,"Wet",0,2006,1
2006-01-19,116,"Wet",0,2006,1
2006-01-20,116,"Wet",0,2006,1
2006-01-21,116,"Wet",0,2006,1
2006-01-22,116,"Wet",0,2006,1
2006-01-23,116,"Wet",0,2006,1
2006-01-24,116,"Wet",0,2006,1
2006-01-25,116,"Wet",0,2006,1
2006-01-26,116,"Wet",0,2006,1
2006-01-27,116,"Wet",0,2006,1
2006-01-28,116,"Wet",0,2006,1
2006-01-29,116,"Wet",0,2006,1
2006-01-30,116,"Wet",0,2006,1
2006-01-31,116,"Wet",0,2006,1
2006-02-01,116,"Wet",0,2006,2
2006-02-02,116,"Wet",0,2006,2
2006-02-03,116,"Wet",0,2006,2
2006-02-04,116,"Wet",0,2006,2
2006-02-05,116,"Wet",0,2006,2
2006-02-06,116,"Wet",0,2006,2
2006-02-07,116,"Wet",0,2006,2
2006-02-08,116,"Wet",0,2006,2
2006-02-09,116,"Wet",0,2006,2
2006-02-10,116,"Wet",0,2006,2
2006-02-11,116,"Wet",0,2006,2
2006-02-12,116,"Wet",0,2006,2
2006-02-13,116,"Wet",0,2006,2
2006-02-14,116,"Wet",0,2006,2
2006-02-15,116,"Wet",0,2006,2
2006-02-16,116,"Wet",0,2006,2
2006-02-17,116,"Wet",0,2006,2
2006-02-18,116,"Wet",0,2006,2
2006-02-19,116,"Wet",0,2006,2
2006-02-20,116,"Wet",0,2006,2
2006-02-21,116,"Wet",0,2006,2
2006-02-22,116,"Wet",0,2006,2
2006-02-23,116,"Wet",0,2006,2
2006-02-24,116,"Wet",0,2006,2
2006-02-25,116,"Wet",0,2006,2
2006-02-26,116,"Wet",0,2006,2
2006-02-27,116,"Wet",0,2006,2
2006-02-28,116,"Wet",0,2006,2
2006-03-01,116,"Wet",0,2006,3
2006-03-02,116,"Wet",0,2006,3
2006-03-03,116,"Wet",0,2006,3
2006-03-04,116,"Wet",0,2006,3
2006-03-05,116,"Wet",0,2006,3
2006-03-06,116,"Wet",0,2006,3
2006-03-07,116,"Wet",0,2006,3
2006-03-08,116,"Wet",0,2006,3
2006-03-09,116,"Wet",0,2006,3
2006-03-10,116,"Wet",0,2006,3
2006-03-11,116,"Wet",0,2006,3
2006-03-12,116,"Wet",0,2006,3
2006-03-13,116,"Wet",0,2006,3
2006-03-14,116,"Wet",0,2006,3
2006-03-15,116,"Wet",0,2006,3
2006-03-16,116,"Wet",0,2006,3
2006-03-17,116,"Wet",0,2006,3
2006-03-18,116,"Wet",0,2006,3
2006-03-19,116,"Wet",0,2006,3
2006-03-20,116,"Wet",0,2006,3
2006-03-21,116,"Wet",0,2006,3
2006-03-22,116,"Wet",0,2006,3
2006-03-23,116,"Wet",0,2006,3
2006-03-24,116,"Wet",0,2006,3
2006-03-25,116,"Wet",0,2006,3
2006-03-26,116,"Wet",0,2006,3
2006-03-27,116,"Wet",0,2006,3
2006-03-28,116,"Wet",0,2006,3
2006-03-29,116,"Wet",0,2006,3
2006-03-30,116,"Wet",0,2006,3
2006-03-31,116,"Wet",0,2006,3
2006-04-01,116,"Wet",0,2006,4
2006-04-02,116,"Wet",0,2006,4
2006-04-03,116,"Wet",0,2006,4
2006-04-04,116,"Wet",0,2006,4
2006-04-05,116,"Wet",0,2006,4
2006-04-06,116,"Wet",0,2006,4
2006-04-07,116,"Wet",0,2006,4
2006-04-08,116,"Wet",0,2006,4
2006-04-09,116,"Wet",0,2006,4
2006-04-10,116,"Wet",0,2006,4
2006-04-11,116,"Wet",0,2006,4
2006-04-12,116,"Wet",0,2006,4
2006-04-13,116,"Wet",0,2006,4
2006-04-14,116,"Wet",0,2006,4
2006-04-15,116,"Wet",0,2006,4
2006-04-16,116,"Wet",0,2006,4
2006-04-17,116,"Wet",0,2006,4
2006-04-18,116,"Wet",0,2006,4
2006-04-19,116,"Wet",0,2006,4
2006-04-20,116,"Wet",0,2006,4
2006-04-21,116,"Wet",0,2006,4
2006-04-22,116,"Wet",0,2006,4
2006-04-23,116,"Wet",0,2006,4
2006-04-24,116,"Wet",0,2006,4
2006-04-25,116,"Wet",0,2006,4
2006-04-26,116,"Wet",0,2006,4
2006-04-27,116,"Wet",0,2006,4
2006-04-28,116,"Wet",0,2006,4
2006-04-29,116,"Wet",0,2006,4
2006-04-30,116,"Wet",0,2006,4
2006-05-01,116,"Wet",0,2006,5
2006-05-02,116,"Wet",0,2006,5
2006-05-03,116,"Wet",0,2006,5
2006-05-04,116,"Wet",0,2006,5
2006-05-05,116,"Wet",0,2006,5
2006-05-06,116,"Wet",0,2006,5
2006-05-07,116,"Wet",0,2006,5
2006-05-08,116,"Wet",0,2006,5
2006-05-09,116,"Wet",0,2006,5
2006-05-10,116,"Wet",0,2006,5
2006-05-11,116,"Wet",0,2006,5
2006-05-12,116,"Wet",0,2006,5
2006-05-13,116,"Wet",0,2006,5
2006-05-14,116,"Wet",0,2006,5
2006-05-15,116,"Wet",0,2006,5
2006-05-16,116,"Wet",0,2006,5
2006-05-17,116,"Wet",0,2006,5
2006-05-18,116,"Wet",0,2006,5
2006-05-19,116,"Wet",0,2006,5
2006-05-20,116,"Wet",0,2006,5
2006-05-21,116,"Wet",0,2006,5
2006-05-22,116,"Wet",0,2006,5
2006-05-23,116,"Wet",0,2006,5
2006-05-24,116,"Wet",0,2006,5
2006-05-25,116,"Wet",0,2006,5
2006-05-26,116,"Wet",0,2006,5
2006-05-27,116,"Wet",0,2006,5
2006-05-28,116,"Wet",0,2006,5
2006-05-29,116,"Wet",0,2006,5
2006-05-30,116,"Wet",0,2006,5
2006-05-31,116,"Wet",0,2006,5
2006-06-01,116,"Wet",0,2006,6
2006-06-02,116,"Wet",0,2006,6
2006-06-03,116,"Wet",0,2006,6
2006-06-04,116,"Wet",0,2006,6
2006-06-05,116,"Wet",0,2006,6
2006-06-06,116,"Wet",0,2006,6
2006-06-07,116,"Wet",0,2006,6
2006-06-08,116,"Wet",0,2006,6
2006-06-09,116,"Wet",0,2006,6
2006-06-10,116,"Wet",0,2006,6
2006-06-11,116,"Wet",0,2006,6
2006-06-12,116,"Wet",0,2006,6
2006-06-13,116,"Wet",0,2006,6
2006-06-14,116,"Wet",0,2006,6
2006-06-15,116,"Wet",0,2006,6
2006-06-16,116,"Wet",0,2006,6
2006-06-17,116,"Wet",0,2006,6
2006-06-18,116,"Wet",0,2006,6
2006-06-19,116,"Wet",0,2006,6
2006-06-20,116,"Wet",0,2006,6
2006-06-21,116,"Wet",0,2006,6
2006-06-22,116,"Wet",0,2006,6
2006-06-23,116,"Wet",0,2006,6
2006-06-24,116,"Wet",0,2006,6
2006-06-25,116,"Wet",0,2006,6
2006-06-26,116,"Wet",0,2006,6
2006-06-27,116,"Wet",0,2006,6
2006-06-28,116,"Wet",0,2006,6
2006-06-29,116,"Wet",0,2006,6
2006-06-30,116,"Wet",0,2006,6
2006-07-01,116,"Wet",0,2006,7
2006-07-02,116,"Wet",0,2006,7
2006-07-03,116,"Wet",0,2006,7
2006-07-04,116,"Wet",0,2006,7
2006-07-05,116,"Wet",0,2006,7
2006-07-06,116,"Wet",0,2006,7
2006-07-07,116,"Wet",0,2006,7
2006-07-08,116,"Wet",0,2006,7
2006-07-09,116,"Wet",0,2006,7
2006-07-10,116,"Wet",0,2006,7
2006-07-11,116,"Wet",0,2006,7
2006-07-12,116,"Wet",0,2006,7
2006-07-13,116,"Wet",0,2006,7
2006-07-14,116,"Wet",0,2006,7
2006-07-15,116,"Wet",0,2006,7
2006-07-16,116,"Wet",0,2006,7
2006-07-17,116,"Wet",0,2006,7
2006-07-18,116,"Wet",0,2006,7
2006-07-19,116,"Wet",0,2006,7
2006-07-20,116,"Wet",0,2006,7
2006-07-21,116,"Wet",0,2006,7
2006-07-22,116,"Wet",0,2006,7
2006-07-23,116,"Wet",0,2006,7
2006-07-24,116,"Wet",0,2006,7
2006-07-25,116,"Wet",0,2006,7
2006-07-26,116,"Wet",0,2006,7
